交易日期,开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(手),成交额(千元),收盘价(前复权)(元),收盘价(后复权)(元),换手率(%),换手率(自由流通)(%),量比,PE市盈率,PE市盈率(TTM),PB市净率,PS市销率,PS市销率(TTM),总股本(万股),流通股本(万股),自由流通股本(万股),总市值(万元),流通市值(万元),股息率(Tushare)(%),"股息率(TTM,Tushare)(%)",股息率(%)
2021-06-08,4.0000,4.0300,3.9900,4.0200,90857.6700,36405.4470,3.3400,5.4400,0.4188,0.4188,0.6600,8.2615,8.1225,0.7319,2.6054,2.6341,217200.5463,216943.2380,216943.2380,873146.1961,872111.8168,4.4776,8.9552,5.3892
2021-06-09,4.0100,4.0200,3.9900,4.0000,112467.7500,44989.0080,3.3200,5.4100,0.5184,0.5184,0.8800,8.2204,8.0821,0.7282,2.5924,2.6210,217200.5463,216943.2380,216943.2380,868802.1852,867772.9520,4.5000,4.5000,5.4217
2021-06-10,4.0000,4.0100,3.9800,3.9900,135504.2200,54116.2490,3.3100,5.4000,0.6246,0.6246,1.0900,8.1999,8.0619,0.7264,2.5860,2.6144,217200.5463,216943.2380,216943.2380,866630.1797,865603.5196,4.5113,4.5113,5.4381
2021-06-11,3.9900,4.0000,3.9500,3.9500,198195.2900,78713.6230,3.2800,5.3400,0.9136,0.9136,1.5300,8.1177,7.9811,0.7191,2.5600,2.5882,217200.5463,216943.2380,216943.2380,857942.1579,856925.7901,4.5569,4.5570,5.4878
2021-06-15,3.9500,3.9700,3.9200,3.9500,167630.2000,66235.4000,3.2800,5.3400,0.7727,0.7727,1.2100,8.1177,7.9811,0.7191,2.5600,2.5882,217200.5463,216943.2380,216943.2380,857942.1579,856925.7901,4.5569,4.5570,5.4878
2021-06-16,3.9500,3.9900,3.9400,3.9800,134526.2500,53452.5270,3.3100,5.3800,0.6201,0.6201,0.9500,8.1793,8.0417,0.7246,2.5795,2.6079,217200.5463,216943.2380,216943.2380,864458.1743,863434.0872,4.5226,4.5226,5.4381
2021-06-17,3.9700,3.9900,3.9500,3.9600,90516.2700,35871.2240,3.2900,5.3600,0.4172,0.4172,0.6000,8.1382,8.0013,0.7210,2.5665,2.5948,217200.5463,216943.2380,216943.2380,860114.1633,859095.2225,4.5454,4.5455,5.4711
2021-06-18,3.9600,3.9700,3.9100,3.9300,125744.7400,49422.9050,3.2600,5.3200,0.5796,0.5796,0.8700,8.0766,7.9407,0.7155,2.5471,2.5751,217200.5463,216943.2380,216943.2380,853598.1470,852586.9253,4.5801,4.5802,5.5215
2021-06-21,3.9300,3.9400,3.9200,3.9400,88147.2000,34661.7910,3.2700,5.3300,0.4063,0.4063,0.6200,8.0971,7.9609,0.7173,2.5536,2.5817,217200.5463,216943.2380,216943.2380,855770.1524,854756.3577,4.5685,4.5685,5.5046
2021-06-22,3.9400,3.9700,3.9300,3.9500,82190.9100,32460.5850,3.2800,5.3400,0.3789,0.3789,0.6800,8.1177,7.9811,0.7191,2.5600,2.5882,217200.5463,216943.2380,216943.2380,857942.1579,856925.7901,4.5569,4.5570,5.4878
2021-06-23,3.9500,3.9500,3.9300,3.9500,66502.0900,26210.4140,3.2800,5.3400,0.3065,0.3065,0.6400,8.1177,7.9811,0.7191,2.5600,2.5882,217200.5463,216943.2380,216943.2380,857942.1579,856925.7901,4.5569,4.5570,5.4878
2021-06-24,3.9400,3.9700,3.9300,3.9600,68141.0200,26947.3070,3.2900,5.3600,0.3141,0.3141,0.7500,8.1382,8.0013,0.7210,2.5665,2.5948,217200.5463,216943.2380,216943.2380,860114.1633,859095.2225,4.5454,4.5455,5.4711
2021-06-25,3.9500,4.0000,3.9500,3.9800,131018.1900,52179.6040,3.3100,5.3800,0.6039,0.6039,1.5200,8.1793,8.0417,0.7246,2.5795,2.6079,217200.5463,216943.2380,216943.2380,864458.1743,863434.0872,4.5226,4.5226,5.4381
2021-06-28,3.9700,3.9900,3.9400,3.9500,97653.4000,38643.8900,3.2800,5.3400,0.4501,0.4501,1.1200,8.1177,7.9811,0.7191,2.5600,2.5882,217200.5463,216943.2380,216943.2380,857942.1579,856925.7901,4.5569,4.5570,5.4878
2021-06-29,3.9500,3.9700,3.9300,3.9400,56392.3100,22246.9790,3.2700,5.3300,0.2599,0.2599,0.6300,8.0971,7.9609,0.7173,2.5536,2.5817,217200.5463,216943.2380,216943.2380,855770.1524,854756.3577,4.5685,4.5685,5.5046
2021-06-30,3.9400,3.9500,3.9300,3.9400,45726.2900,18020.1880,3.2700,5.3300,0.2108,0.2108,0.5400,8.0971,7.9609,0.7173,2.5536,2.5817,217200.5463,216943.2380,216943.2380,855770.1524,854756.3577,4.5685,4.5685,5.5046
2021-07-01,3.9500,3.9700,3.9400,3.9500,76705.5600,30329.7860,3.2800,5.3400,0.3536,0.3536,0.9600,8.1177,7.9811,0.7191,2.5600,2.5882,217200.5463,216943.2380,216943.2380,857942.1579,856925.7901,4.5569,4.5570,5.4878
2021-07-02,3.9500,3.9600,3.9200,3.9400,100969.0000,39800.9770,3.2700,5.3300,0.4654,0.4654,1.2400,8.0971,7.9609,0.7173,2.5536,2.5817,217200.6179,216943.3096,216943.2380,855770.4345,854756.6398,4.5685,4.5685,5.5046
2021-07-05,3.9300,3.9400,3.9200,3.9300,86306.2000,33905.6220,3.2600,5.3200,0.3978,0.3979,1.1400,8.0766,7.9407,0.7155,2.5471,2.5751,217200.6179,216943.3096,216889.3096,853598.4283,852587.2067,4.5801,4.5802,5.5215
2021-07-06,3.9200,3.9600,3.9200,3.9500,95186.8000,37526.8270,3.2800,5.3400,0.4388,0.4389,1.3000,8.1177,7.9811,0.7191,2.5600,2.5882,217200.6179,216943.3096,216889.3096,857942.4407,856926.0729,4.5569,4.5570,5.4878
2021-07-07,3.9400,3.9600,3.9300,3.9500,76195.9600,30042.7640,3.2800,5.3400,0.3512,0.3513,0.9400,8.1177,7.9811,0.7191,2.5600,2.5882,217200.6179,216943.3096,216889.3096,857942.4407,856926.0729,4.5569,4.5570,5.4878
2021-07-08,3.9600,3.9600,3.9200,3.9300,81973.4000,32287.0020,3.2600,5.3200,0.3779,0.3780,0.9400,8.0766,7.9407,0.7155,2.5471,2.5751,217200.6179,216943.3096,216889.3096,853598.4283,852587.2067,4.5801,4.5802,5.5215
2021-07-09,3.9200,3.9400,3.9100,3.9300,70860.2800,27799.7640,3.2600,5.3200,0.3266,0.3267,0.8000,8.0766,7.9407,0.7155,2.5471,2.5751,217200.6179,216943.3096,216889.3096,853598.4283,852587.2067,4.5801,4.5802,5.5215
2021-07-12,3.9500,3.9500,3.9200,3.9300,105088.8900,41368.4870,3.2600,5.3200,0.4844,0.4845,1.2800,8.0766,7.9407,0.7155,2.5471,2.5751,217200.6179,216943.3096,216889.3096,853598.4283,852587.2067,4.5801,4.5802,5.5215
2021-07-13,3.9300,3.9300,3.9100,3.9200,100398.0900,39326.9720,3.2600,5.3000,0.4628,0.4629,1.1700,8.0560,7.9205,0.7358,2.5406,2.5686,217200.6179,216943.3096,216889.3096,851426.4222,850417.7736,4.5918,4.5918,5.5215
2021-07-14,3.9200,3.9200,3.8600,3.8600,140564.6900,54566.5370,3.2100,5.2200,0.6479,0.6481,1.6200,7.9327,7.7992,0.7246,2.5017,2.5292,217200.6179,216943.3096,216889.3096,838394.3851,837401.1751,4.6632,4.6632,5.6075
2021-07-15,3.8700,3.9200,3.8600,3.9000,152710.9200,59538.1490,3.2400,5.2800,0.7039,0.7041,1.5300,8.0149,7.8801,0.7321,2.5276,2.5555,217200.6179,216943.3096,216889.3096,847082.4098,846078.9074,4.6154,4.6154,5.5556
2021-07-16,3.8900,3.9000,3.8700,3.8900,88385.8000,34346.8840,3.2300,5.2600,0.4074,0.4075,0.7800,7.9944,7.8599,0.7302,2.5212,2.5489,217200.6179,216943.3096,216889.3096,844910.4036,843909.4743,4.6272,4.6272,5.5728
2021-07-19,3.8900,3.9200,3.8700,3.9200,97541.5100,38022.6270,3.2600,5.3000,0.4496,0.4497,0.8300,8.0560,7.9205,0.7358,2.5406,2.5686,217200.6179,216943.3096,216889.3096,851426.4222,850417.7736,4.5918,4.5918,5.5215
2021-07-20,3.9000,3.9200,3.8900,3.9200,53310.7100,20822.5420,3.2600,5.3000,0.2457,0.2458,0.4600,8.0560,7.9205,0.7358,2.5406,2.5686,217200.6179,216943.3096,216889.3096,851426.4222,850417.7736,4.5918,4.5918,5.5215
2021-07-21,3.9200,3.9300,3.8900,3.9000,65680.8000,25656.2790,3.2400,5.2800,0.3028,0.3028,0.6200,8.0149,7.8801,0.7321,2.5276,2.5555,217200.6179,216943.3096,216889.3096,847082.4098,846078.9074,4.6154,4.6154,5.5556
2021-07-22,3.9000,3.9300,3.8900,3.9100,83469.0500,32635.1430,3.2500,5.2900,0.3848,0.3848,0.9100,8.0355,7.9003,0.7340,2.5341,2.5620,217200.6179,216943.3096,216889.3096,849254.4160,848248.3405,4.6036,4.6036,5.5385
2021-07-23,3.9000,3.9100,3.8800,3.9000,68216.5100,26584.2000,3.2400,5.2800,0.3144,0.3145,0.8800,8.0149,7.8801,0.7321,2.5276,2.5555,217200.6179,216943.3096,216889.3096,847082.4098,846078.9074,4.6154,4.6154,5.5556
2021-07-26,3.8900,3.9000,3.8500,3.8600,108846.7300,42097.5980,3.2100,5.2200,0.5017,0.5019,1.4800,7.9327,7.7992,0.7246,2.5017,2.5292,217200.6179,216943.3096,216889.3096,838394.3851,837401.1751,4.6632,4.6632,5.6075
2021-07-27,3.8600,3.8700,3.8100,3.8200,105830.6000,40649.9360,3.1700,5.1700,0.4878,0.4879,1.3900,7.8505,7.7184,0.7171,2.4758,2.5030,217200.6179,216943.3096,216889.3096,829706.3604,828723.4427,4.7120,4.7120,5.6782
2021-07-28,3.8100,3.8300,3.8000,3.8100,92826.2700,35436.2470,3.1700,5.1500,0.4279,0.4280,1.0700,7.8300,7.6982,0.7152,2.4693,2.4965,217200.6179,216943.3096,216889.3096,827534.3542,826554.0096,4.7244,4.7244,5.6782
2021-07-29,3.8200,3.8200,3.7800,3.8000,80598.1200,30631.3240,3.1600,5.1400,0.3715,0.3716,0.8800,7.8094,7.6780,0.7133,2.4628,2.4899,217200.6179,216943.3096,216889.3096,825362.3480,824384.5765,4.7368,4.7368,5.6962
2021-07-30,3.8000,3.8000,3.7300,3.7500,102148.8900,38330.3910,3.1200,5.0700,0.4709,0.4710,1.1200,7.7067,7.5770,0.7039,2.4304,2.4572,217200.6179,216943.3096,216889.3096,814502.3171,813537.4110,4.8000,4.8000,5.7692
2021-08-02,3.7500,3.8100,3.6800,3.7900,134552.4400,50451.1720,3.1500,5.1300,0.6202,0.6204,1.3700,7.7889,7.6578,0.7114,2.4563,2.4834,217200.6179,216943.3096,216889.3096,823190.3418,822215.1434,4.7493,4.7493,5.7143
2021-08-03,3.7700,3.8000,3.7500,3.8000,63104.6000,23836.6270,3.1600,5.1400,0.2909,0.2910,0.6100,7.8094,7.6780,0.7133,2.4628,2.4899,217200.6179,216943.3096,216889.3096,825362.3480,824384.5765,4.7368,4.7368,5.6962
2021-08-04,3.7800,3.7900,3.7600,3.7700,42540.4000,16058.2680,3.1300,5.1000,0.1961,0.1961,0.4500,7.7478,7.6174,0.7077,2.4434,2.4703,217200.6179,216943.3096,216889.3096,818846.3295,817876.2772,4.7745,4.7745,5.7508
2021-08-05,3.7700,3.7900,3.7600,3.7700,49290.4100,18619.1690,3.1300,5.1000,0.2272,0.2273,0.5800,7.7478,7.6174,0.7077,2.4434,2.4703,217200.6179,216943.3096,216889.3096,818846.3295,817876.2772,4.7745,4.7745,5.7508
2021-08-06,3.7700,3.7800,3.7400,3.7700,56004.5000,21061.3190,3.1300,5.1000,0.2582,0.2582,0.7200,7.7478,7.6174,0.7077,2.4434,2.4703,217200.6179,216943.3096,216889.3096,818846.3295,817876.2772,4.7745,4.7745,5.7508
2021-08-09,3.7500,3.8400,3.7500,3.8200,104190.2000,39620.1880,3.1700,5.1700,0.4803,0.4804,1.5100,7.8505,7.7184,0.7171,2.4758,2.5030,217200.6179,216943.3096,216889.3096,829706.3604,828723.4427,4.7120,4.7120,5.6782
2021-08-10,3.8000,3.8300,3.7800,3.8200,92384.4400,35091.4590,3.1700,5.1700,0.4258,0.4260,1.4700,7.8505,7.7184,0.7171,2.4758,2.5030,217200.6179,216943.3096,216889.3096,829706.3604,828723.4427,4.7120,4.7120,5.6782
2021-08-11,3.8100,3.8500,3.8000,3.8200,126265.6000,48272.3560,3.1700,5.1700,0.5820,0.5822,1.8300,7.8505,7.7184,0.7171,2.4758,2.5030,217200.6179,216943.3096,216889.3096,829706.3604,828723.4427,4.7120,4.7120,5.6782
2021-08-12,3.8100,3.8200,3.8000,3.8000,52371.2000,19933.3610,3.1600,5.1400,0.2414,0.2415,0.6100,7.8094,7.6780,0.7133,2.4628,2.4899,217200.6179,216943.3096,216889.3096,825362.3480,824384.5765,4.7368,4.7368,5.6962
2021-08-13,3.8000,3.8000,3.7800,3.7800,50615.2000,19168.7590,3.1400,5.1100,0.2333,0.2334,0.5900,7.7683,7.6376,0.7096,2.4499,2.4768,217200.6179,216943.3096,216889.3096,821018.3357,820045.7103,4.7619,4.7619,5.7325
2021-08-16,3.7800,3.8100,3.7800,3.8000,64669.1300,24547.9580,3.1600,5.1400,0.2981,0.2982,0.7600,7.8094,7.6780,0.7133,2.4628,2.4899,217200.6179,216943.3096,216889.3096,825362.3480,824384.5765,4.7368,4.7368,5.6962
2021-08-17,3.8000,3.8200,3.7700,3.7700,85038.0000,32296.0960,3.1300,5.1000,0.3920,0.3921,1.1000,7.7478,7.6174,0.7077,2.4434,2.4703,217200.6179,216943.3096,216889.3096,818846.3295,817876.2772,4.7745,4.7745,5.7508
2021-08-18,3.7700,3.8300,3.7500,3.8300,234284.3500,89040.7570,3.1800,5.1800,1.0799,1.0802,3.0900,7.8711,7.7386,0.7190,2.4823,2.5096,217200.6179,216943.3096,216889.3096,831878.3666,830892.8758,4.6997,4.6997,5.6604
2021-08-19,3.8200,3.8200,3.7700,3.7800,134905.4400,51079.2630,3.1400,5.1100,0.6218,0.6220,1.3900,7.7683,7.6376,0.7096,2.4499,2.4768,217200.6179,216943.3096,216889.3096,821018.3357,820045.7103,4.7619,4.7619,5.7325
2021-08-20,3.7700,3.7800,3.7500,3.7800,95775.7300,36093.9270,3.1400,5.1100,0.4415,0.4416,0.8400,7.7683,7.6376,0.7096,2.4499,2.4768,217200.6179,216943.3096,216889.3096,821018.3357,820045.7103,4.7619,4.7619,5.7325
2021-08-23,3.7800,3.7900,3.7700,3.7800,78658.9900,29722.2660,3.1400,5.1100,0.3626,0.3627,0.6400,7.7683,7.6376,0.7096,2.4499,2.4768,217200.6179,216943.3096,216889.3096,821018.3357,820045.7103,4.7619,4.7619,5.7325
2021-08-24,3.7800,3.7900,3.7600,3.7800,95859.4000,36149.2430,3.1400,5.1100,0.4419,0.4420,0.7600,7.7683,7.6376,0.7096,2.4499,2.4768,217200.6179,216943.3096,216889.3096,821018.3357,820045.7103,4.7619,4.7619,5.7325
2021-08-25,3.7700,3.7800,3.7600,3.7800,88728.3000,33465.3940,3.1400,5.1100,0.4090,0.4091,0.6900,7.7683,7.6376,0.7096,2.4499,2.4768,217200.6179,216943.3096,216889.3096,821018.3357,820045.7103,4.7619,4.7619,5.7325
2021-08-26,3.7700,3.7900,3.7600,3.7800,94013.1700,35477.5840,3.1400,5.1100,0.4334,0.4335,0.9500,7.7683,7.6376,0.7096,2.4499,2.4768,217200.6179,216943.3096,216889.3096,821018.3357,820045.7103,4.7619,4.7619,5.7325
2021-08-27,3.7700,3.7800,3.7600,3.7700,53291.0400,20088.5800,3.1300,5.1000,0.2456,0.2457,0.5900,7.7478,7.6174,0.7077,2.4434,2.4703,217200.6179,216943.3096,216889.3096,818846.3295,817876.2772,4.7745,4.7745,5.7508
2021-08-30,3.7700,3.7800,3.7500,3.7600,116761.7400,43966.3800,3.1200,5.0900,0.5382,0.5383,1.4200,7.7272,7.2937,0.6875,2.4369,2.4610,217200.6179,216943.3096,216889.3096,816674.3233,815706.8441,4.7872,4.7872,5.7692
2021-08-31,3.7600,3.8000,3.7500,3.8000,121291.5400,45826.8230,3.1600,5.1400,0.5591,0.5592,1.3500,7.8094,7.3713,0.6949,2.4628,2.4872,217200.6179,216943.3096,216889.3096,825362.3480,824384.5765,4.7368,4.7368,5.6962
2021-09-01,3.7900,3.8500,3.7800,3.8400,218615.1200,83641.1770,3.1900,5.2000,1.0077,1.0080,2.3100,7.8916,7.4489,0.7022,2.4887,2.5134,217200.6179,216943.3096,216889.3096,834050.3727,833062.3089,4.6875,4.6875,5.6426
2021-09-02,3.8300,3.8700,3.8200,3.8600,161741.5000,62226.6350,3.2100,5.2200,0.7455,0.7457,1.3400,7.9327,7.4877,0.7058,2.5017,2.5265,217200.6179,216943.3096,216889.3096,838394.3851,837401.1751,4.6632,4.6632,5.6075
2021-09-03,3.8600,3.9000,3.8500,3.8700,186711.1700,72340.2340,3.2100,5.2400,0.8606,0.8609,1.3900,7.9533,7.5071,0.7077,2.5082,2.5330,217200.6179,216943.3096,216889.3096,840566.3913,839570.6082,4.6511,4.6512,5.6075
2021-09-06,3.8700,3.8900,3.8600,3.8900,119103.8000,46213.9810,3.2300,5.2600,0.5490,0.5491,0.7400,7.9944,7.5459,0.7113,2.5212,2.5461,217200.6179,216943.3096,216889.3096,844910.4036,843909.4743,4.6272,4.6272,5.5728
2021-09-07,3.8800,3.9200,3.8500,3.9100,155191.7200,60313.6670,3.2500,5.2900,0.7154,0.7155,0.9600,8.0355,7.5847,0.7150,2.5341,2.5592,217200.6179,216943.3096,216889.3096,849254.4160,848248.3405,4.6036,4.6036,5.5385
2021-09-08,3.9000,3.9600,3.8900,3.9600,225907.1300,88944.7250,3.2900,5.3600,1.0413,1.0416,1.3400,8.1382,7.6817,0.7241,2.5665,2.5919,217200.6179,216943.3096,216889.3096,860114.4469,859095.5060,4.5454,4.5455,5.4711
2021-09-09,3.9500,3.9900,3.9300,3.9700,167637.7500,66428.4380,3.3000,5.3700,0.7727,0.7729,0.9900,8.1588,7.7011,0.7259,2.5730,2.5984,217200.6179,216943.3096,216889.3096,862286.4531,861264.9391,4.5340,4.5340,5.4545
2021-09-10,3.9700,4.0800,3.9600,4.0100,318838.3500,128130.2410,3.3300,5.4300,1.4697,1.4701,1.8700,8.2410,7.7786,0.7333,2.5989,2.6246,217200.6179,216943.3096,216889.3096,870974.4778,869942.6715,4.4887,4.4888,5.4054
2021-09-13,4.0000,4.0100,3.9700,4.0100,151763.4000,60570.5490,3.3300,5.4300,0.6996,0.6997,0.7700,8.2410,7.7786,0.7333,2.5989,2.6246,217200.6179,216943.3096,216889.3096,870974.4778,869942.6715,4.4887,4.4888,5.4054
2021-09-14,4.0200,4.0300,3.9300,3.9400,177322.3000,70531.9030,3.2700,5.3300,0.8174,0.8176,0.8700,8.0971,7.6429,0.7205,2.5536,2.5788,217200.6179,216943.3096,216889.3096,855770.4345,854756.6398,4.5685,4.5685,5.5046
2021-09-15,3.9500,3.9900,3.9300,3.9800,143638.9900,56959.4260,3.3100,5.3800,0.6621,0.6623,0.6900,8.1793,7.7205,0.7278,2.5795,2.6050,217200.6179,216943.3096,216889.3096,864458.4592,863434.3722,4.5226,4.5226,5.4381
2021-09-16,3.9800,4.0300,3.9500,3.9500,162167.8000,64748.2670,3.2800,5.3400,0.7475,0.7477,0.8500,8.1177,7.6623,0.7223,2.5600,2.5854,217200.6179,216943.3096,216889.3096,857942.4407,856926.0729,4.5569,4.5570,5.4878
2021-09-17,3.9400,3.9600,3.9000,3.9100,118516.6000,46533.4850,3.2500,5.2900,0.5463,0.5464,0.6200,8.0355,7.5847,0.7150,2.5341,2.5592,217200.6179,216943.3096,216889.3096,849254.4160,848248.3405,4.6036,4.6036,5.5385
2021-09-22,3.8700,3.9000,3.8600,3.9000,110702.2900,42916.0460,3.2400,5.2800,0.5103,0.5104,0.7300,8.0149,7.5653,0.7131,2.5276,2.5526,217200.6179,216943.3096,216889.3096,847082.4098,846078.9074,4.6154,4.6154,5.5556
2021-09-23,3.9100,3.9700,3.9000,3.9500,145750.9900,57431.8740,3.2800,5.3400,0.6718,0.6720,1.0200,8.1177,7.6623,0.7223,2.5600,2.5854,217200.6179,216943.3096,216889.3096,857942.4407,856926.0729,4.5569,4.5570,5.4878
2021-09-24,3.9500,3.9500,3.8800,3.8800,91153.4000,35677.5340,3.2200,5.2500,0.4202,0.4203,0.6700,7.9738,7.5265,0.7095,2.5147,2.5395,217200.6179,216943.3096,216889.3096,842738.3975,841740.0412,4.6391,4.6392,5.5901
2021-09-27,3.8900,3.8900,3.8200,3.8400,117688.0800,45334.9690,3.1900,5.2000,0.5425,0.5426,0.9400,7.8916,7.4489,0.7022,2.4887,2.5134,217200.6179,216943.3096,216889.3096,834050.3727,833062.3089,4.6875,4.6875,5.6426
2021-09-28,3.8400,3.8900,3.8400,3.8700,119301.7200,46063.5370,3.2100,5.2400,0.5499,0.5501,1.0200,7.9533,7.5071,0.7077,2.5082,2.5330,217200.6179,216943.3096,216889.3096,840566.3913,839570.6082,4.6511,4.6512,5.6075
2021-09-29,3.8500,3.8800,3.8100,3.8500,122446.5800,47038.9420,3.2000,5.2100,0.5644,0.5646,1.0500,7.9122,7.4683,0.7040,2.4952,2.5199,217200.6179,216943.3096,216889.3096,836222.3789,835231.7420,4.6753,4.6753,5.6250
2021-09-30,3.8400,3.8600,3.8200,3.8300,107292.4000,41149.7530,3.1800,5.1800,0.4946,0.4947,0.9000,7.8711,7.4295,0.7003,2.4823,2.5068,217200.6179,216943.3096,216889.3096,831878.3666,830892.8758,4.6997,4.6997,5.6604
2021-10-08,3.8500,3.9000,3.8400,3.8900,109208.8800,42349.5450,3.2300,5.2600,0.5034,0.5035,0.9800,7.9944,7.5459,0.7113,2.5212,2.5461,217200.6179,216943.3096,216889.3096,844910.4036,843909.4743,4.6272,4.6272,5.5728
2021-10-11,3.9000,3.9500,3.9000,3.9200,113772.8000,44623.7470,3.2600,5.3000,0.5244,0.5481,0.9900,8.0560,7.6041,0.7168,2.5406,2.5657,217200.9274,216943.6191,207584.8250,851427.6354,850418.9869,4.5918,4.5918,5.5215
2021-10-12,3.9100,3.9300,3.8800,3.8900,111494.5700,43491.6920,3.2300,5.2600,0.5139,0.5371,0.9700,7.9944,7.5459,0.7113,2.5212,2.5461,217200.9274,216943.6191,207584.8250,844911.6076,843910.6783,4.6272,4.6272,5.5728
2021-10-13,3.8900,3.9000,3.8500,3.8800,96399.4700,37368.8780,3.2200,5.2500,0.4444,0.4644,0.8500,7.9738,7.5265,0.7095,2.5147,2.5395,217200.9274,216943.6191,207584.8250,842739.5983,841741.2421,4.6391,4.6392,5.5901
2021-10-14,3.8700,3.8800,3.8600,3.8700,45004.6000,17430.5930,3.2100,5.2400,0.2074,0.2168,0.4200,7.9533,7.5071,0.7077,2.5082,2.5330,217200.9274,216943.6191,207584.8250,840567.5890,839571.8059,4.6511,4.6512,5.6075
2021-10-15,3.8700,3.8900,3.8600,3.8600,66459.8000,25716.1880,3.2100,5.2200,0.3063,0.3202,0.7000,7.9327,7.4877,0.7058,2.5017,2.5265,217200.9274,216943.6191,207584.8250,838395.5798,837402.3697,4.6632,4.6632,5.6075
2021-10-18,3.8600,3.8900,3.8600,3.8800,74917.0000,29035.3180,3.2200,5.2500,0.3453,0.3609,0.8600,7.9738,7.5265,0.7095,2.5147,2.5395,217200.9274,216943.6191,207584.8250,842739.5983,841741.2421,4.6391,4.6392,5.5901
2021-10-19,3.8800,3.9100,3.8700,3.9000,72451.0000,28237.9530,3.2400,5.2800,0.3340,0.3490,0.9200,8.0149,7.5653,0.7131,2.5276,2.5526,217200.9274,216943.6191,207584.8250,847083.6169,846080.1145,4.6153,4.6154,5.5556
2021-10-20,3.9000,3.9100,3.8800,3.8900,55639.1100,21624.4400,3.2300,5.2600,0.2565,0.2680,0.7800,7.9944,7.5459,0.7113,2.5212,2.5461,217200.9274,216943.6191,207584.8250,844911.6076,843910.6783,4.6272,4.6272,5.5728
2021-10-21,3.9100,3.9500,3.8900,3.9500,162091.4500,63690.9690,3.2800,5.3400,0.7472,0.7808,2.5800,8.1177,7.6623,0.7223,2.5600,2.5854,217200.9274,216943.6191,207584.8250,857943.6632,856927.2954,4.5569,4.5570,5.4878
2021-10-22,3.9400,3.9800,3.9200,3.9400,110443.9700,43571.4350,3.2700,5.3300,0.5091,0.5320,1.2800,8.0971,7.6429,0.7205,2.5536,2.5788,217200.9274,216943.6191,207584.8250,855771.6540,854757.8593,4.5685,4.5685,5.5046
2021-10-25,3.9400,3.9400,3.8900,3.9200,78875.7300,30839.3480,3.2600,5.3000,0.3636,0.3800,0.8300,8.0560,7.6041,0.7168,2.5406,2.5657,217200.9274,216943.6191,207584.8250,851427.6354,850418.9869,4.5918,4.5918,5.5215
2021-10-26,3.9200,3.9400,3.8900,3.9200,142979.6100,56046.1940,3.2600,5.3000,0.6591,0.6888,1.4900,8.0560,7.6041,0.7168,2.5406,2.5657,217200.9274,216943.6191,207584.8250,851427.6354,850418.9869,4.5918,4.5918,5.5215
2021-10-27,3.9100,3.9100,3.8200,3.8500,124881.8000,48172.8750,3.2000,5.2100,0.5756,0.6016,1.1400,7.9122,7.4683,0.7040,2.4952,2.5199,217200.9274,216943.6191,207584.8250,836223.5705,835232.9335,4.6753,4.6753,5.6250
2021-10-28,3.8400,3.8500,3.8100,3.8200,87638.2800,33503.5340,3.1700,5.1700,0.4040,0.4222,0.7100,7.8505,7.4101,0.6985,2.4758,2.5003,217200.9274,216943.6191,207584.8250,829707.5427,828724.6250,4.7120,4.7120,5.6782
2021-10-29,3.8200,3.8400,3.7900,3.8200,80861.0800,30856.6580,3.1700,5.1700,0.3727,0.3895,0.7400,7.8505,7.1670,0.6859,2.4758,2.5261,217200.9274,216943.6191,207584.8250,829707.5427,828724.6250,4.7120,4.7120,5.6782
2021-11-01,3.8100,3.8400,3.7900,3.8100,93422.8000,35623.5530,3.1700,5.1500,0.4306,0.4500,0.9100,7.8300,7.1482,0.6841,2.4693,2.5195,217200.9274,216943.6191,207584.8250,827535.5334,826555.1888,4.7244,4.7244,5.6782
2021-11-02,3.8100,3.8200,3.7200,3.7500,148727.8200,55978.0840,3.1200,5.0700,0.6856,0.7165,1.4000,7.7067,7.0356,0.6733,2.4304,2.4798,217200.9274,216943.6191,207584.8250,814503.4778,813538.5716,4.8000,4.8000,5.7692
2021-11-03,3.7500,3.7600,3.7200,3.7500,71686.9300,26823.9040,3.1200,5.0700,0.3304,0.3453,0.6700,7.7067,7.0356,0.6733,2.4304,2.4798,217200.9274,216943.6191,207584.8250,814503.4778,813538.5716,4.8000,4.8000,5.7692
2021-11-04,3.7500,3.7700,3.7300,3.7400,70597.2000,26415.3780,3.1100,5.0600,0.3254,0.3401,0.7300,7.6861,7.0169,0.6715,2.4239,2.4732,217200.9274,216943.6191,207584.8250,812331.4685,811369.1354,4.8128,4.8128,5.7878
2021-11-05,3.7300,3.7400,3.7100,3.7300,82765.6000,30852.6410,3.1000,5.0500,0.3815,0.3987,0.8900,7.6656,6.9981,0.6697,2.4175,2.4666,217200.9274,216943.6191,207584.8250,810159.4592,809199.6992,4.8257,4.8257,5.8065
2021-11-08,3.7300,3.7400,3.7100,3.7300,74586.6700,27794.0810,3.1000,5.0500,0.3438,0.3593,0.8000,7.6656,6.9981,0.6697,2.4175,2.4666,217200.9274,216943.6191,207584.8250,810159.4592,809199.6992,4.8257,4.8257,5.8065
